tier,puuid
CHALLENGER,_AnGrPxE3yuOsV4B1CxQ08j9V3Jw0cFeC3Bd77WC9W3drLed3ngG16OLqvfEFVvLYBQbKu4f0Y-iOg
CHALLENGER,4XEFvZ6i379vGp4ftkGc6fvuFc6pVUBFYouJybNRKtFfpcU80vLuo8a9Z0VK2_v2mxPDTDKT8q8PpA
CHALLENGER,ZBS_sYqOCwVh0wW4EkdUcNu4kSkzyfEIqrF5ho1-yBYI6fXuu8B_JBiwuP8YJ_gojqWCFDzd6fL5-w
CHALLENGER,TKSeohrNwDaFkMFbw2MEi9KKl4kF09m9V-JndHHiSVmAyjAo4yUFj137X0O2xYwJHgjQdur-dS7GTQ
CHALLENGER,hQgOuH6-7imGQfquN7MJIsS81B1w0lCBWpFslikHMox0iCzxrRG0zNdJj2mV2pHvynx_XybrF2yl0g
CHALLENGER,35Wls0TAkGkl5LSpVRz4TDiDWn9OhJunGU_qrL3BEN_lx-wBJvkWBRklRje5x1LesETmDKwZMhkUSw
CHALLENGER,eOcRSSpMBLpwMoZCJN487JX-OK000DlE-Bz4WzxgK5_n6J3nN0ox4M7EfBBySLjWASy90I5CXGpuMA
CHALLENGER,NnpOzbJOgSWVITqzkHOnm-wyzB4IZufuEhtAJ6H6xg-IEAhp2MVnyDiExdawQEz07jEkSpk-8jVtZA
CHALLENGER,8jc4Zag4z9FO4gTCMDGev8tqw5LOLLia64DMQkI2bNi-9PPpnf0n8AJ3AcTAjjIoo4-hFqYYPygDQA
CHALLENGER,-6a7brNPEBH9JbRovpMDQYp3c7IlR76j9L3acdLBu6dxwbWjURnjzkhFFY6qMs-EqYJtClSWmEuNcA
CHALLENGER,7yN_G5-cEZ7sl_EnRK5qf4S823YWf7cAzoeFg7daPQsmUhk3O6dUg5jg2H8iTR92Dg0-JUZenFlVUg
CHALLENGER,piggkxauZ_OwI1nh3R3-zYFS82ej3FBriZj1N5ch-AMURj0Z8nicOP0gUjQywpiW3k_fgcd30OJ1Og
CHALLENGER,Bx0Y7BlttYR4ZWnmdCy8_VZ6xoIQKytrqXbQqhG73m3NFA4riFjFFkRRTg-O4feB9FEdTgV-4OMrOg
CHALLENGER,uMyZKP1zrbkHYoOrcLGeKAPw3hNudgMAO1Zo5GKrXLVYC34dOnR3O9U5olP4dvFZthiZ-zds2FcwWg
CHALLENGER,VLhG6ZZoRAYnlgiGj9VB2tcKUdDNWM4RhDAIjuuth0HNzjaJdaFmkmId5X9ClxtcQRdG85XwnUGSBA
CHALLENGER,SFeRENGewEos9YXN14kZf4ru6cxJEn3RG3uS00RCR7k29wlIut_j6VldKDC1jX3FPOvac1NEt63-Cg
CHALLENGER,1icz-fextzxYqSAoHSiuX1wfv6VeULTSiPG7JaUB8jDlUJz9pk-IsxFHTYftt3GVU0UyUpbhym61UA
CHALLENGER,0at33OMT4hh7U_ByoNR7VV60yQbGpBnppisKvooEiV08e-ZSAl5JgJBBWVMbjxY6vPGGRl2BVdWcmA
CHALLENGER,dAjJHlv5bynvqN5FG7fnrkX8ZABRAC8Ru5hE2riLmmuDuSegwj1FgnUcyx4bSrFN6rlc5kcyoBVmfQ
CHALLENGER,1GIZkSGgc_p5vGfIuQpCpaPU-1oKAEe3X_vOhuu_vj1A4Lhhki1RGXSxRfO3KepsAYFVib_UER6ZPw
CHALLENGER,nk-6pmJjdl0Z4kRqoOn_KBsqVIhanJ_Ac_TPqL6DzTt_lnqkuppZ_g23g7x-T_l-ok77p-K5M3AQhg
CHALLENGER,GdBglzQJLD0LgKHelcLp93ShAU3w1ipVFtYbKUJ2944swweYK3fDoiaQUwyS94_t_agPdQdKXbQeSg
CHALLENGER,tQ3DaFJvVoREPG8BHpvJB9cRSoGP6ErrgCr0YDJDvrIT9j9OXWH0FFD2xL5z0K9RpHugeYzyHYHq-w
CHALLENGER,eg308_YKNLG9fFhg0Jlppn2E-GXTUW5b_Rbn4blf8fR5fLLPN4dGph3ML2I_c18vaRULTbDHhG5qRw
CHALLENGER,RrP25IXjGGmwJ3qHDzutEGlHN3NHkHkr5lpkw37xuE6PiDSxpI3Y8ZZLanszWL797uTaQFEHXNPTAw
CHALLENGER,lbABu2wW5ofojm16sa_au4_IES4HAvzkZOABkMhYn_bFSmPW1EMBPA3L1JEXkgaJ4V5L2dQ6dAYIsQ
CHALLENGER,4gnh1fFAqkQDocoq0DMEKX109L8hTk8PwsPIZplK34PnkP4Hoy3N2RBEL-1OohrFTdMm2rj-TDfogQ
CHALLENGER,FuzsbroKuS_STjiQyG2EjNEDgBTFaKjEWo2fw18RgI1Xag_S8U3JVbzXAWyNlxji0R60M7Se7V_g7g
CHALLENGER,D0ung2l9gVhPvAECN-gpcLXJwubh5F0KFkwWK0MNABQUFv061ymCPMDxEwppY4NyyH2jQOLX8_PX4w
CHALLENGER,kcCI5GCNrxCZSpT2OpBzqgRMu0VtDfZpRRIqkwfpRppaqJ9VH5AigTeJ1sZOPenzTPytARu6CuvoxQ
CHALLENGER,7W6rMnY96JB1YjaxuIUhqYmWaGlHpjpbxNNung59hmUtaxqtooWZR-fa6e_8nZEAauwA2ztxr1TeFQ
CHALLENGER,xQqI6BcWJv-LM_npD3wtfIvg_CDB-trPljwJ-G__GvbKhF8H_Cddl88RbtsJQMV-ZsufP_PQildyUQ
CHALLENGER,ivmwagdLIiWOUdcgXulkU6reuIna3YXnCKL9auOmjzh-F1YQreVzIDBZMsfVUwN1FqslgITGEVAc5A
CHALLENGER,9goo-VAMSi6RkmtarUyceu6ErZpYT_4NlU4Rne6NcoezTW2ReZzz8dAYp5cWaYWumdYA02ioCwo5pg
CHALLENGER,IrI8Y-BEDtQXxAggyjfz1EbPC03h3MblpDjNbNS2fyBKJwSqzZ8YbcS8IoXYMLDa688AEytIDkgeHg
CHALLENGER,u6uME2_R2eqfELa1tbGAPzM7k5mMPsyp9CoOPrkgOI8xIKdxy8CkSFKXxEj126KlbK5B_M18VwY3fQ
CHALLENGER,EIrtr56nJgfOk2tlrlRslu_SOKcCAhzm9vxYIlT89y6oAHzGwPUuvAADhW4TBEN6nFEJMsFkZb4CTw
CHALLENGER,2cZOBzy5tWcKBRZm3ftsU-frQvfu9YTgtqVo_aeILN3xYoJAB1_408CKnqExhvPRfE0Lecz3eWJz7w
CHALLENGER,kqY-YDgPAVCh-gtmc_6gmaJ8paoslbWZtSLihHbfab17JUrNJDKIoFMiSPlzc5jJGVA6dRP0lkz7YA
CHALLENGER,uXE-jwMW-dQHn7ygsyypBxmAXwrSL8TcTNvmPC_f3qzqtq4dnBTdhkdWWJfJ6eF-e-1XUZZYLxdDFA
CHALLENGER,PJkScnvQAOI3je1qmOlXN-Abz_uYtRR76BMlSlZ7_gpPYOyzgK9rlAmYAT6jvXs5_G-apZuVWA_Iag
CHALLENGER,0-o-3r0ZAGrjTcTCsWtUYRqo8ceP6eMxD9Zk7RKG_edOggxjLwLU-5i-vLjeTepQ_1BzIoxEmHPOCQ
CHALLENGER,4cPTIDhWhiBdBwLijW5JPEzsJQAoq0NBD3pAeRfIbYkRs9_XoGzyysc2cVAGNmNRe3miJmyhvVX2bw
CHALLENGER,eY4MZaPThsSs_brLMddQJAEIFr0tRAm6HobJrNciP4lQudiKKNhkPsO4rx-IAKV6BRhRxtFP-Y4ieA
CHALLENGER,ZKnSE5aYFhD6bTlshOTp_Hp8WuS9zMZjHS6IGuXoCQ5pKSellzhBoV16fRW4dvWdcMsWlgNv2FAPHg
CHALLENGER,ZGin5Nlr4bUiIiWsm3OCiNbmWNIW-CyQqwzyX7STe3Di0IdM16nWUpPVQYs93v4Drx8rXn64v7zdAQ
CHALLENGER,TS-4G0iGeFPtdBY6QUbPZHfjtNzls6-80WRGbGV_H94Hy75ekHj3WrQCAdFR7gnvTiEiaGjksxaZPA
CHALLENGER,c41XrJ5ulg9Dg-2ZGJnR-vgWPNDngR-Xe9vdldXhoihHzjK87pWwcyWMRrjAYgygrid-v9hFHdDZug
CHALLENGER,7CiVISGCA0V1nI1P8nQmWndoFSGQqS7Q8fuOy2sCBMcSbmY9ZlKKW9SUyMRrhAmbKMLg6rWyHEtZ0A
CHALLENGER,2PyJNu88JP3zwea4VsXd0v-gKM5RICorC1d1jSu3mM662DkbT8d7kEbWJrGTPbW5Fk0304ao9h-tDg
CHALLENGER,qzcGFJIjc0-PpARRZfABA24MvrwhsaG46FZ8jGN9_ooK-poBIdUm6wvSBr2JXNgI529P2ina9OrtUA
CHALLENGER,QMMnVYostqenN_bofNvvoD4Y0gKghkp9M8iIcfnHci7n2XrMzgK6iDu-XF_PQmHIytJwnd3TEyzzGA
CHALLENGER,ABtz6nDfBdz6dNWvniJ8_5KjiuDO_ryHB55Cv1unMfPK5Thp9pF0n0BjFfhFqO7PT1T82rQmYHYlKw
CHALLENGER,isyx2l_keViaYkca0tDLrHsuwVNQgyaPYqt4eqNMnC1nnPwauZBByqFnKmdfScnSvpThak-cfM41nA
CHALLENGER,WJRvtF_2gRcYw-f7sXJbiVyQwQcQUlp135553wN5a6xsSo660630N_Dhzdw6SMrWO9IlKJ0-KKrMpQ
CHALLENGER,lKhKd1KFWSkY85j5sYRQ05_5lh22-CmiHZE-5vgObrbYfITIU-kBwZ9BegcxrSbM5waV_YBbMh3u7g
CHALLENGER,opwI5OW-Hf-kydkkltTaw-wJ7u2wfTezPwhA3u3ELsSMQczg8tahveaG8iiO_BoGCsfikyDCnRF6bg
CHALLENGER,-Qs1bS-ipLP7pnnneahoMZRGUtTiSsXTv4-MSyF-3vsl0fOsBuHUClJFOJEC6OBgFsOYhvzWZo06XQ
CHALLENGER,hMTTAyJVxD-QKWKxEyOszmpJ8IZEcHKMxBAYNe-O0rvnBpang_TR3SBLIY8qkMoC86H_cSxIlmRLxA
CHALLENGER,ZmAQtQ6EFfPn25H25YD1GnvHRlNnhhXjj_kkidVjTF95HF6ekgwAFbz-E9rBEadqRnI1VBb6FgChpQ
CHALLENGER,TOAkfgaEMyT44OipYITaRb8dpfcDc-1Q1jFVkcJ0LagChq2m0rIKXYTOVkDkfIP_fw1XfqTM0AoZ9g
CHALLENGER,u6pGOxM69_Q6YJZ6TQaPoub4JZYv2bODq8aqIpFwzM65ajXvfyA75CgOyIbDEk9vNiaG3t4JTXEp9Q
CHALLENGER,x-mu7ssxT-IxdpRUfOUNIqYabRNzgC4JhQMYYmmi4VawqYzBJJJqFd5qlhlqzKWTxTzN_SCrwyGVTg
CHALLENGER,RDwpM1Bdmy-VoBuJ-ZzBZCdJVNunueCxPqYWtM7cVXAj1Sf9uxW3xMHmaaVwMTa3KX38CtzhVUcK2A
CHALLENGER,pJipHPLTOPG9gDSIBR3y5lzF2_5b-ix0aDo2AloDk68PVxqc6oHA-T-FHUZfGosZRrHk0e548e37cw
CHALLENGER,xoHZyGO1rK849KdxsgpTClCnflIZek4PCdKf7GzI0TGpHOyhzpKubuEjmDeCU6zneIb1zsDiYleerg
CHALLENGER,bC09P7y5V9f7NDhBInkCltjI6XfchutAbqB9MqfJ_qI7QD7pWSgtxaXUvyQ8_Q0Mb-l904f-rwvi3g
CHALLENGER,YRvnXSR7X-Xk5j8X5UJF6ROyDuNVRYpKXYbsKhRAxlzUJdDVMvbCdprbZXZgBcvOiWM6kjmHoUMg-Q
CHALLENGER,inWPvSPuZa3TcT0F1ubQ0bkqv3pO8NgYYyL3-FMD_B4qkBK77UE4ZV4SBkYvDVTeV8UqgEdhjr8x2Q
CHALLENGER,ivi47QQ52nglN_fYywbS9ZtoPfNP0qrHKpb4InBSnSddQWEusjMusGc2uVC9gBmBSazvoFrkYNX52g
CHALLENGER,EBWPUtbz9rhmPtW5RLvFvwe1j81oUW50_Sh-ErVT5JWc8EzCEz45AjVu9Z4B7TfKq4FI7VlehFtfxg
CHALLENGER,TGN87_ilvyKKaO0F9Z0yyQF8w9GVDxRLYZ9oecxfJSjakJwO3qDtj6R_gtNOAhh7S7R-2j_0dY6vyg
CHALLENGER,IkBx7wJLjwE4vDLiY3slIGURFZaXLGW-EMRU6Xy5bMbQkU7K6xywq-REjeURJM3AFcf9dWvhwDI7dA
CHALLENGER,yrnoxlxFyPs7cRd7-YIF-K5QbvUkf4AoLO-PCflibb3akU2jpQS7U25FfC5IKUq921gsa4l6sPeSTA
CHALLENGER,kWWtRchBrUOoWlbu8O-dceVF7aHF3VBC8KBmgmGffE2VF1Slqc-tPlKL9N4bV9U8xL3DyYpRUMMeJg
CHALLENGER,wOnnkL6b6mQNMMntSP-QSQJ1r2t4F5taF-fo8nsN6gP1aqnAIld3YASaeV5vBvblguWEMpaD2Pcq5Q
CHALLENGER,iK2a8R4jeu-ISf17rdGgL-S7OA7D-vHM71TDdUs3Sj0BRp22e-8HWB2ID5VcSEZCkUaj0riOP0nTvQ
CHALLENGER,e6lo7xmY9-sLksO82rpSVfp-UXucaLFdiotwELKyHdn-XMIJ1K5Hf7u7tytRpJ9pTaHOSGQpKHSflQ
CHALLENGER,9gdtDWN62IFmX9-VailPY7xpbFMj12tQm1QMmHEb8kwECyojIKREA4E-ZNoL7WrdyMQnWJLuWf_HbQ
CHALLENGER,ladOOSjhCKbWECaEW1Bcp8HZoBS0DTHnE23XFWxQOkZF_vlKeP6BZ9hmw7DDVLiihIo0XfL9Zr1Srg
CHALLENGER,YUKePYEBUq8n-OV9PKM049xKkx8ID3Gpu9thOxC8JKKCnQHmIB-E9TFwLP2m31ReIwnNElwlTrxuzA
CHALLENGER,NiN6bKY8kO7QlnnERyp63ZGVEN2vl8vWRYYt5JZN00jXKFDGAmW1M5yKa2sa0P8Wt3hGi_i9-DV7GA
CHALLENGER,OUZYgtZgjzm5dFMGsCScX4MQl2Bym4-rF3BWNwPoWOVyew8_8_HdcM-5qmVI2zW1D5VstWFdfOESeA
CHALLENGER,u1zeUolMBjd0utLCZgawFCcqZdceuCXRkGsbK6BgunRLqR63ZnBkiSv0bu6_zxoTwikA0Xk42NMV3A
CHALLENGER,FSMqMwYCP662xSoGEsSBxK2WEIbaoOrelNkAxLoyF_Io4YyrYax5tIxPa7khxTq3821_dY-eBaVu2Q
CHALLENGER,fjcqm8_yeNJXv2pq5JnPAzY6Cnf4RadryYz0gaUMCgMJgRXCI30a36p5TbfDw7yf422uvxdb0OpuOQ
CHALLENGER,VtpKHsGS3TCGbyPvIXYb1vBx3nH92dLH-oI55VC2zJr6lnuc_wJE04tL5Jfd_pGfnZ_axj1zzYuggQ
CHALLENGER,C_AAVKu5nXYxhbzE5RfN016GD9tIJm5nmfLbgb1EcUO3bNLVEABPMrrzcGQhopN4ykOWxZToBQvllA
CHALLENGER,NBrisBwVhbwmOzA6EIfuUXxqssXk-56GkGmscuHaoG6LWEh_df18ATXA4MukDX_m5-cofEU7SUkBTg
CHALLENGER,CxCFJBQQv98iRMAJP-z-gGdu5wd6WOA92lsBcVeiPa0dE3vgQ3-z25H0FXUphE-KTn5xQ6tM_I9rjA
CHALLENGER,OQ2CMrrBcUuBJNRrosAKM9Sn2JLvX5SNPHcaakKwS0jnG-3aDB6JNRvJttFwfMo1FDaNMPkw7fL1Ng
CHALLENGER,MYl62ldsUT2Jkgbmub0iaufSzmCKqZh_FzIQu2kBjrzFQDYu8hKmGSD1ZbGLLO2f588m9JhMnUH-DA
CHALLENGER,nLIiyCUFCWpsuCzTd98QYoGAT4NLv_C5Va7hptB2whApUb6Sp-mTV3DuR_i0kTUX3FGYj1316dy9MQ
CHALLENGER,6mSt3diwi7nbAotmywb6VHxGTSzzphJjufKvXuqSXY1-MU59BhaiTHFYDs-7hte82CInFLh8E0JMgA
CHALLENGER,IHRZo6fJecShRGMmitO5UzzmwJaJBobBRtRHYaC6hSduIdxowAh3knRQEseeYsaw0bU8Ukw_xFidgw
CHALLENGER,rsF9U0e88PdyYPdRalGSgX6484mnAiX9F2yospp08z1WlZXSM8jJumSSZ7xXAFfKnuO9OISlGWR98A
CHALLENGER,goo3-S1R05hR0p-Xf16P34h6YWPLlOiwlUgXOD0JA29Vi82xKLlPMGNJyRN9SUIUSTyqSR4fV-HC_w
CHALLENGER,JO3oC4vVQSqXYmKECyrhyEo7RHenrTY4B97XvfiLCeYZTTEkJIwsX0dZfssKm1chy9x3lELDNt3Wvg
CHALLENGER,uPGdHUBMab2L3NrTjGhVWG8xQWlhZOhWhVHgCruYLxV9PiEtPYtmv95mY7LzgqaxyOxSM87BBMYL2Q
CHALLENGER,JCq9c4Cssqwbf1TzxZI93xtuA5gaGjR5ho6Sv1Pms3FTcPOKP9cGkjAt2UwnycE-K-iB5w1S2Oj1MA
CHALLENGER,lLBSXqjNS-q5M_oaoWxxJsIuAARNHATbFTp5P-CzMyrTT58lptJTFarwdkQa51ZymyEYlMTqfg8lIg
CHALLENGER,pKPflajI3jAVK1zAL8kVKC8XlOM1wZeRW1GCIrd3R3j5wmAdL5NvWblO8V7ObnDBtnbvgZyPrRhyMA
CHALLENGER,uC2nahyg7L84WBjsy1n-F7Vj69wg2VMwtqtx9RW1YFT5JjuWPUXyntRgjMjwTTd0C-do-fOMBYw8XQ
CHALLENGER,VQtsho13n2NTzlhW7_h_29nyqQlaznkx1G7YzSScAjgIBoGvWI4EuQ1fJbDICe9JvB18FIsqNIAOKQ
