tier,puuid
MASTER,Bo3xUq9UHtL_qViPxsTcchhyacSjZA7Ojm9CVRpaz3Rn9-bvCW5-vVN5kU6tF6jMKx2Nm8Eotq4MQQ
MASTER,4D6Nul8zxV2mGIz8BTpBE6Uor3kPjMuVH3SkojSx_JBWLzIKLpG9rLAG8pRnFIiK0-zsIuseDaSPEg
MASTER,RnO_jBQmA3pRyAFD1g2iOj72egYov3fuEGb1bgLQTG7ycRzosDcXx1gzdw-5G-QVuzo8VsZDquPsSg
MASTER,DIb3OsTk2lVFesCBWhKarBPRC3Xb236WXtdzxc8li_tBMvISFH6d7YVPGPJFpX7CVQfzAOEOcKDakw
MASTER,UWWEs7qSh-MrgYeE4XQ-NUNhxyIzNxcv09zsavZEPjqtd6unvUvSA137WBZ3OGjNEyin9ZHYL9qQnQ
MASTER,VqbwNalwYW8nJlJw-JVRHHisL-lJOW3iid8nPWmGymnCDV1Cgsrx9EWRYc8gw0lllZneKA-r6QAUYw
MASTER,--88wiQRH-t5OH7e3ncFM08BlIi4_zEmJiflWA8sZGrq7SZrGSx8cEaBmIBbWdIzJ_xljs4LXJGOgQ
MASTER,OtdgholKhFm8CznRbKodZijul0rvU7vHIuuUiFSsEcNoB_3Pg8kIx3g45xKwdzeYVc35FV_HowQm8g
MASTER,1YzKMW5ZmjoTy104Sm38H6gZCzyNEQNZw8W9jEVQppdWqotpNoiEegSpypFXfLosqxAuMt4WWwj-HQ
MASTER,IZZpLofymznKvZe_b4DvacTnI3txUCDWqZ1t2jZARN2Z2fEZt4VGGHHYlXwazAvdbXEg1-TKN6NeXw
MASTER,dRwJ5IFACFAW-LNpkejT5Ekx_enGNJlvQvIC7Om-JHmwcByuvsNwVZ13YhBtN8CqHiPNgkiO9QJaLg
MASTER,mky3svmVqndYGEuOmDjByypbW9hST0TEV17bA3HDTUBDe47_aNxfX_157RdCWIu7qtly6m7uAVkEkg
MASTER,erYowSUW4rmCgqCwkgpvq2CUpNOXx_HssMG9klwa6jASrvfim3fwgkrLZBsVz6U684TMb6P0adoi5A
MASTER,StM-X2gnBVKpfppRML3k5VnBqnE--9yFENG9ZdIAUATqzO9XPnw2i2kjLDz7fEUmIryE7w3bIUVIxQ
MASTER,Uy13tPuz9XNxKOj2EwLzEZJyOgulf2Q0N531oRUS5wB-rZCLG24qUYm-b47EtQlKq-l6FfnBQ9Gw9Q
MASTER,tA6e9fhZ12qA0Ai1lTWLvX96zDGwdS3G7n4uyMryG9ZIH9RtAEaLrWDnrjrFOQu5tMJxH0iu-7XNtQ
MASTER,Yu45LosZH7AmfhSvdn92Ko_qfnitabd2i3eRoPXG5tPWAygO7QU_OW80LjjaZPNlV2v2cfPdtkHqKQ
MASTER,IeL-ei16HmZYabrDkiPrA6cWn-JWetMU3YJ4MKg4gfd_k2tPbDIT4bRxAg8PjC8t7Nabhov4thnL_w
MASTER,0Gq230am6T_OVDYFm5UA7U7O8gy9DNW4m3mlHnZn2KrPLowXos5xjlqycPm2qQelOAduwGyRudmmPA
MASTER,o-Q1OEm3T97c6pLnDabVnoQFdRU2b1o7nOrhA46-BQ7H7F-db593m5MV9-V2PIZD9GZh-XiA55PgZw
MASTER,REt7_gZ8mYYKnHGFJURsqmD0SCJDqxy9anEIYqPwu4dcdLUdvLewX79ND1SbhzKzXusQule_pzksQQ
MASTER,5HXM_9PjhEk-HmxdTGBH5xOK5cgawBkA8ZdfjrfjjliDT4XuCUQLt8l2hMtdExVPBy8KJRZrQN2esw
MASTER,D3ougVNjhrr8fZDPBh_wrvawMRud-LuYRE7D5wacd4qvnPAgDT9P_DqJBuQAaAjDRYR7XcllUFGgZA
MASTER,aOHWL6mMz_AlHQKIDc2REoUhAWiXj6MosC6AROz52KDixfXEJyUPNx3MAbjNL6p5waBXRBGZPFE12w
MASTER,5YdwvYDaIcyFwyKtGbFDoIZ268GPjz2gZAsHlHQ8Gn4rEUYYqOlSWw4-92mHu_p0hugLy_0s0B0KBA
MASTER,gH2eb1ns1Nz1r1DcVe9C8Fv4-3r9IrfLSfIDiGwpL7vjvCnffszJ-dpz5a9D4azW76UJzP87Si4Scg
MASTER,r92wIB58bFuuQxkTnSWizVl7GxnvjzZ5YB8eEqgWYsW1JtJ6yUHOPf2MtCNjvmoR9mjvJLo_FjGbnQ
MASTER,SKcM2sevsBQ3_HskSkbGWCWCOEDSEWmZnB49gNgxhKYpLG7k72ksGAKqiENjR36qq2t8izLCAD9Vdw
MASTER,IHv_XFJbK-Vc3Hhk0geay8qthqr3jz8cLTQ4VCMEnYlVSYt-y5MYNrNqp8rLudxgl1IXhR7WrVe6_w
MASTER,QZviTWgk9iD-kChT8Ir9e7dmq4X71QZKGXKP67iAB0BaEJk5Q0Ek7P3gJI13qk6u2KRwsUQoituOxQ
MASTER,D_Q3rHvb6b8SpS3i79xjSZNs9qfU4PsL9H_h3G-OeD0qoGiz-taUZbPXn_WzjDiL0QCD5dB3F6C1zw
MASTER,TnGG4unICGVou8bE6crCAngZkwWTc69H4g-302mxVPp2E_a_LowmsDGqAte-gDlhKqvw_dtNOtpL-w
MASTER,VbokI8u6iVleTnhLTKEGk63zaRpoPp4lKrnolfUFUIWf7Jd_jeu4vHV6VtzzOSXIrpEdheKWAquQYA
MASTER,rQc1xjJlqRxFVlqQyMpeunQUlcNgZL8zqxWn0EqywJ8XdAdllUuMD3DiH0YrxPH8wmVGNrSqtxkmkA
MASTER,Y3E_Z2cYjPYmRkefIGz2j_tN3TxEBbt-7MxKKK8ocCmMSlJ3nvQTFVuJ8ZzrUPyHEvEGO8EQxl-4pg
MASTER,2jFE9-HVEq-DXCBWmdtAv-tFIhURJP-vU2VLePtzEqH5dr98ZDvLlQLv1RsPR_V5CCBzgCRGG5ttuw
MASTER,HKVLXjc4RzAHDU53dhKYYZTSLz-AXlF8j81QQunya_cn8KhyvyRGwBejHET3Ukot6X2Lhb48CSRrAg
MASTER,g6IzTcnqiC4j7F8EBQ2BduvnvFyNEWQTtrzFw7jbYpmsar_Jbs0bz18qM9izoVSpyKaW1mOdkWBJGQ
MASTER,EhQEMI3blZTICuK8rucUI43NL2f0K8CcY2JIrlg5Wc1V5XBppmQFrCiAnNHNarzaiPCC0oxbIZ-AVQ
MASTER,Ol52Q4j7R0fPV2-wbZQDIGC1O59AGzRoEwmZvZpEiIwJTdz2TBy4_x0LVINwwj_vFyfjEknyAmmbkQ
MASTER,jujOWMaVEVNQ0bbDIa8P03XAuEPCyz7V8Xi8oNP8-VqCR4ZxdT2bQ_ZEpPyXs3E8BTHhOacz6IqTPw
MASTER,IScHoVLmjS5CPyzpN4lpR9o1zZOxX4pHTtHb4HQlx3IHJvpcwen3SKA0e0MHliXlETq_EHdPKHoVxQ
MASTER,rC74aUa--4lcdrNbfiDJxNaamHGhcGFsrCWGM4qOZAiw1ETz8NNvkvWisb-zk_96mZGcuFGdhtIN9g
MASTER,vd3lKkWEDMkweEcxHItEApi6DgoCcW6AyeYhx6aDVD6C4OT5GBiszl6ZCd1ubT23kj8rB9YKpAlFYw
MASTER,lVE6X1YNs02HXxePo68AcCPEmAUyPPCtclGgcbGWWy7tRP7iip3oDrGYAdoSmDRJJMD7WYnv3abXyg
MASTER,0OpvcZeNC76ya4xnvST3OYkRJnxMATQc39dq9WsbeVx3O0qka4JRDukUhfzsHxbrLX_QuBHkMdEixw
MASTER,1uY_LkAs3IUzx76m2mprOTNBv4xapZOYUyY6IeSpGNBSL79fAnQtdQmVnvuLGbXwt7LmLPHJgm8cNA
MASTER,XOB8EL5FsVoiVgSRTNrDo1jSp6pzQeaQ5i9VlRQrPzMGuyzjZCkXiNIHUIItFMa9_tPLBRS4EtcKlA
MASTER,rR8lME-EUgUf-7IIBocOH7SCFMxnNzdsVC2a7iUjqcr7P8Dgrbp5MvjJLiQD748xZBQeVfgd8aP4lg
MASTER,5TReBbPC32xROwqPH3u1DCADPYs1R95Js1IE4dVPTRygt8sffrMxBw5yt7Y81zVHQwIw2HoAXEg1Bg
MASTER,NLHB2Rw4V9fgPuOGQt1Cqf3V1CEE3mM2Blcp_rQymyQ69oUFdnwU0_nFja2RyOqF9FEl750X5OHApA
MASTER,zmyBhuE2mcbfLieKSWkLVQTUu18fMZ-4XofjYyBmu8nBejdoP02B5L3CXdNB0_IvrqHX4PWUTmbhMA
MASTER,B6HYZJNqugW4YyIzVQr556dVPN7ykfafeJhkGXpcJ91vVxlkG3UsmDzG5Y2KLb9vK_WTNDB7L8KYbA
MASTER,rp7S_L-CckjLTak1tZPcCPB0QpjJQSI-4Csszr0lt3m_70N0sBCMmoE228UrxhXNKQWu_5Id1Ltn1A
MASTER,5QHfhbYvJajF9BnXiRPDXp8aADNPKpM-CEqcUsV18zzXI5vWHR5XJy3xpNvUlKBsmpRK1dcnFtlCPQ
MASTER,9GeIqS7E8nATI6sqhSjZB8MCVvixFtqv8sT8qSRNL17s5E5rXAhaSS1ezFbFxYsX6fhfmUHMIwOITw
MASTER,Ku1uVOd222vUkGROoTiYJmNwDW9q70NfcuM2i4ZHDJ3OjxCB9VchPRL73zuurPgqB2pSOwjZ-G1hRQ
MASTER,T_lxUXvKFFG8AkQXa55rHLXM1nB_Q3K_x8re1FtsUR-H10RcHC_tvdLfQyeei_t-wH2oZvhoFCzwyw
MASTER,4vawDcCEbQ8-Daoqxtt8Y9_RIUVois3yiYn5YASvc2gsVQzG-dG3xixgXK9Fld1uc9y97aKHCeWVNQ
MASTER,FlXKqNlLFM9Lt0-fTR5SdjR9Xikwe18f5WuwfTKqciYwtEx-b1MV7BCT_PUTjAfQM35Ye9PUM6uP7A
MASTER,YvKPSf_kIaKcimwnOLgSEooAy1kA88qbpLCOOVhvAB-knpkv21lBWEAoJFjrWmYHW1TnfrnV3xX9ng
MASTER,xWzkTQZpNpjn7zt1BaKdRtowbXPUsr1-0ERsE2zh0TVGLGxGwOWvGSW0dEWxmJxWZ71IBZ3XSeGDBQ
MASTER,sc6tzPew1PT4ZsCGF7GvappGIh0pGwkyZUGjU2Wrnf1kp-uNjKvCVDeaKO_gUna5_oyxTkap3uZnOQ
MASTER,-D-iwSzugZyHzQERSLB4eT_Ycia9cP7iD2n7_m_TJcMzXyeRQ8Vi4vY0Y_B3bXejWIMrk263two1qA
MASTER,89Tg0q_Bbec50lHtbHlMUjGxHvEvsBp1_VTrMmWTJCELQHv2EYJ04l0O83sFoxplMd6af-Xgxret2w
MASTER,rL_aXvMnjfw7tf6yLb_sRLOVEucyuKQVErIuDVBjODqBrRKm09nNTNFZPc3cHjWZgc_g2OFo-E4Ucg
MASTER,nrVvzrDni7GwTwPDldfURDwubI4Fo1NxzJhp9gi83uLivveXCcIEUwhKatUgoDRm0MmGp-dR-wK8Rw
MASTER,pDPc5wVvtwfydrMRrUqFnsdSS9OXXXwazwsZYQqLl9lVfnYbIPZWuipmWQA5Zp9ONtmzJGDgi_e3JQ
MASTER,UldrYbn85QeyagZkub0xr4-17LcZrhsa-z49JK4_t_4ZkjrVNmrRIF2NvydvHMn52uy-N5sRtJYAUg
MASTER,qx4rZRUEzBTp_AyP1K-I6vp5AzwflKqb0WChfjOJt4DPzhAL18OPsK8dpEaytm_qTWx7m7y-SOVatQ
MASTER,_6UtE6szPu-c7ywsf86BW8cN5Hl5d4nh4gB2F4r5_5fEUR125gYZB9ZfSWEG1ycQ9yb6wDzTYm3R_g
MASTER,OA9pi1-sH4V-sjNAeHBptAlE2pOUt5TP-siwR-MCWGJHv-llRVHQsWbYF7yqRRDvm8QO3UArKrlbtA
MASTER,FSOtpNwmX4xfr1qbe6TgXMxbVg0cZOSg5E84whUeiRNCTXNALU--XKEdb4-pdwjUPZwhija5ho-4DA
MASTER,9aTXxzFjyxSxiH1nfmcsbSwGpP-aRwYGLxlcQYvEKkoeMK89DxsSEW9t-v8HzmRKfL9_zVFZekQkuQ
MASTER,67I9FI7cuTg13HbVurXUYLaWQIvZXPoTh9yvyvnxynbKc4XQGwg6H0bZClwrZpG9yWA0Ot78MknOVQ
MASTER,G6_njbJDTvGmQI_0GBP6B9DhkKs-2rgfsnW3BSlxuefjkwzVsXFhWJXn94eoca9lKx_AeKtkQ7TMbA
MASTER,QwzBa0hJ-25nULg9Bi94hTynJF_XzBSmrJFES4vVa7ypti1X8-PAu-UjGX4NYvMBqlOr4eOFQ_y_pg
MASTER,S_UqDBiKUfzVDWVRCA5rIKVfJyi1Gihs8z9fbBxnWSk-PlZZRklL852jNAHKEFNGB3tzZWz1qF21aQ
MASTER,F_jWNIFwVLsPsBHsdIw6ULRF0WXS8WuwR32VoQK66PJeSjnW9PDl9ay6Nd8wCBMrgfPAvlunywqisg
MASTER,Zbf4TCBfzWqa1TjppPsQVwF1CD5gudl_ZbaXjcCYZ3KoZeYgJrlO_k5urN8wXf0yselF1fs8iUeonQ
MASTER,aoM7OuQKO5OyUn3vQ_fz_80Fb6iIKjGBV3_X3tyAm8Endqdt-JQgZO4XHz8EqeUXmunexKHQAMjkyQ
MASTER,aeaUcS17pjAE9HK1YsTIa-9u-dAt68m86oCUs2Yw1KvbDl2kPZu1_iStj5iRewK4IWqtA_pxIOGbIg
MASTER,3G9DXTGVYhpZLdDTvF1rqlaTA_iwRT9yMpO2y8YArMTGL9PgROBkLzINED-UWYVXMIysvsd1-55sIw
MASTER,QjgEHnxwa3Gmk6LtbcY5CejyCLAbc6jSrLKuPNFq0Ws_OpZjnLlTeeo5XO_tt-CitHp6euyIaO2FMA
MASTER,ttRb7C5d77iklVnrqGMPb5M1HfZmQuuOnPgZvRG6cpbyEIjuN7kpQJmp3BUpvEOwz3_HRlc8OIGFAA
MASTER,W080qJkwelCIiQl3ht1pZQPrfgp01m6lCG8g3Ucko8Ox18uOWCLJ1tPU270CYGC2f7-DYjm44DhGPQ
MASTER,FM4LlG8e8p9WgMFw75XXD0WGWr3E_P_836txxzxCWXTAE4wN5-2NJ-vRDobMWYpjNQijPl5z8ZRRpg
MASTER,v2c6SNrbeUvj_1ZxZmqqgAezRX4pqUfWmWZpTYdXCtgsFVdBH5VvlSWpCYPP2xzcvqgRQKzs5mHu1Q
MASTER,weX-s8-m4q76_3LpsZ7hhEym9Y05UvGzg-AGuT9C9bfUk7H73dvDh6rFCWRkLZSy3A77byI_3KArMw
MASTER,8dZnxmp5vCmq_gD3U9RfKArcf8As3ws2PterigtXoD_gK4547DoCJ-HoBx3ytBbkPIEo02hhh1-58g
MASTER,Z5jO8rxEx3Mz4H6k7sX50f4eGU3Y7PAXALBKZHXy4xcws3IxtgRp4PIdej_JuK9KXD3cWgVDCyuCbA
MASTER,08XXzArayQuWiTZs31_vKN3hO7DiwcGlSLSL2JgJtTGKr-alxiC-n3yzSLjpZbsHMePRaFtBIMaXMQ
MASTER,TmwBvVQoCVSa9nM7VudYECGj3kZm9DtCtZ4ydPYE5F_dLKg9O4EEmmtvU3DrQDE2r495IL9iyKCOJw
MASTER,wuQPVANnEalBkGuFc_5IfLFAfkLTM6tHYNakrS5cdQxxrilMQzIlmSXdYNFVM914eloHc2XATQY1tg
MASTER,uevUD0-oAasKZxj55_s4sBt8LKtW16tXqUo8XILGW_X_4SjTJBhdGrORgvA6CCmZylXE8CZ0eRMv2w
MASTER,voQyVIEtq5Af0SSJ7ozDt_ANKPLgcfYBkSUmfoDsON28oF6DzpYlb1wx8AV5B38c5GpAUn8IvTHxEQ
MASTER,SyUirqeVEySdNzgk3iZEIEfWXfH-Vn4KPGuLuplPSkjs8EJfR0dG68YhjWFVv5T9f4i9sAvYWMRWkA
MASTER,VfU-HdtBCA82OPIQnKS8OXsneYKZB_d_p4qiPZSCf-vqdWA-kO3ClA60yVCJ_fCiNkFkmNthqtyfhQ
MASTER,rc0IZYPrJDY3e72ghRk8q4rFBYD1jay0wLAvAeamsX7t_u8FzHMSylNuxgCflNck_fDYUk8cSTSgng
MASTER,xHqiRJILiq0PNNAEv9BxrAzWYoVYh-9jd9MN8hjVhuOMxSxiPV3Rui9UyoHa4bEsgyMcxtUi3zWNOA
MASTER,KQMV0fDGN1PZQkPzCKwThV7lKZENxM9HZuZf0fIBt640qgjchZ_ic-bG3GlwgwU19iO_uYq9slg-Pw
MASTER,JNqDiMsrUzPbkkWEuSeowbCbceQMfdFGk6HgNk8v2zOc_TZBRdXE0ULaVAIBCodpLdYS5SZDLR5_bA
MASTER,SZ7NVdocbgsESclOI780USsA1-0R-71b4va9yqTN4EqBI9J83KNmMr7KCG7dT5wKPdfrWxskWROdTQ
MASTER,wGEE93Jo0jd-r94_xTi-imXjoAn8iFEgco-rnONNfiehqDzpbirCSvvf6UurrrXPs_0PuX7OTbunqg
MASTER,TlAJzk_vVqFObK7740b1QQDIDnyZkn9kwHYoeKQoQiKNM4jY7JIDUunawp4X69Lz8rNKBVzJxF5y-w
MASTER,MlMiMqWa8yfQaC7rbtfa1NNTNkFgtoWkBDkIwCs7OUsEyIXY_NFJdnmV75jSSI9tf15toP3v70gYYQ
MASTER,ocIx3n3diEE_A9lNuAoq0qLfRCuLr-_ll18YH7gD6Wdh4b8Xxpf0obcJ2jsKzq1Nmhr26yshtXeTKQ
MASTER,_7zNwrxIm3CeG1tO8uzzt3AGiV2EMODZX2xKLJzwZ3ZcDV0PfLInH3zDXyTsf-2zEQWlLGIJex2XGA
MASTER,EG_W5nrNUOktwXcR2Kk_iy9VnLNqCVxEj8y-x3jh8VtIReA8dNYfnbQWN3RYfiiiMK9-8X75Fb8k6A
MASTER,8XtGSkK1CWa6HuKQvbAKYa7XPZH5AZvid4Oli0T9zTjSyAhamRWWz24IIO2nSk1zRwxTRdaO8P4dMQ
MASTER,2JeqAEtsUnLpqbu_be0iewJYqXl8AwimGYZXNyYfk8hvUemc9RFmUEZchw2adyx8vbDRSrwnEWGLwg
MASTER,56JkLTsruLSlvts8Et7uGz0k61qTjof-Z1i0o7-PaMl3Ktp78xNzbY-vECPAGsbi2IRYEEpWs_hPkw
MASTER,_b3ifV6QL-N3xefk_fg4BTIZNPTuEmybWOwmyi4PQhdrSiM20Rt6uaeWj9G4e_iS3rACVsiZfQaxoA
MASTER,G7x5xw7b7qPWS4I1keA1i3nn5zrkOAJGUouaKCpEvQyoJdTE5arVLbBtaAAOg734hWPhERwIxxAN4g
MASTER,fh9-nzwlmLJ5YKBocsbUmEQhYR-lbxkpR2ij1xW1DY1bFu76G2EAKqIoADe90vLpsFQnNCI88XFj5Q
MASTER,qNMtOjnVkiONrPsMPrPtD_401qEq9FqpqwrbdiEHlPlR3iIq6PsRrNzgixTEP6kdYrS4nI1JIqxbRQ
MASTER,amFh9adXHmxrupTfG0-r5iRvy5XEqAFYriPzQwyZJ_jud2yTJFjgXbV5nh8k5vOb6YZUFgaCxXhZpA
MASTER,wbPd6jRFH6wIZOdYdk3TIz0kiVAjwTeH8gDFU2VUtoE-sRpj4Qg75UcDz8ZPgrQaKiSy6JiKasIdaQ
MASTER,DnGp0Ibg_0zhmR2hzCnDeSGy08u5IkwzxJPQlmTNurxHgVC4MIFa72ykjiPKgjGiSNGjNa8Y9P9X7w
MASTER,_5-uu264BqRd6neHbNzB0n5pfM0YG_P7H53Y4mUHy66DmfTJfH9YQ7RCm0onRqHKaf_F_5DGTpJgQg
MASTER,2o7-aInSaj4GInS1-D9QM9yhU6PXQccvHBSARrHvaQUy21M69WXKclo-x5ktiYyA42EwnTeSLvoTlA
MASTER,pPmrN39lx1ihWEAzjTGsljtAn6UDbgvib5HHQc5Ql0JO9jiX4S4ACR1IcJA0JA3-rACKOyeErpc_cw
MASTER,XenyPeBTHZuRucASZlWFhKwIKOjthff06BbLrutqnO3KQb_LonokCxKYiLIert8tNU-T820NDxArGQ
MASTER,p8yP8I82zOl_B1iPOaS9cqNqG6_LvHDZecoO9SU5Pio05_MY4JqJ1nX8qX9vXuQgqJNIpV_RtzQIZw
MASTER,_XZdVR0ic9UrQErdTQcsc3dQ5a76ktiWxRjQVFAQJHkSEmTmsfa_mrN-pQ1_SRzinO7D6kS1NS3tkg
MASTER,9RXKENyTYkLlraAqKLlVVoxq8-kneimKpG33GeGb9WhJUrbVbUSWDy_lfTHCaD9vb8hVK_8-2cVo7w
MASTER,8zt4EHgim1jL5GiHp4wzDBcZxFlzx5P4--kL2WXtGdDWCVF5wSO5V6jGMlPioYCO3r5mkp7zO0He1A
MASTER,cK4OmAAlq6SqXU6puyyPeZErNPlTK8XZ32M6rHAXNnT8W60guKhk-bDKqxRcAoAXLVdHpaUjZP_yaw
MASTER,XJTpQ4w9XgABbUp6R1L0XnjRYYxhCyJw2mQeMO6MEXLVmr8bZ8rOH4x1I83KgXqlv7KaJu_2jeQAtQ
MASTER,1eOaBxIhmfyANbc_hw86Bhi7v0Dsjhxxw6yj7L43D3N8l98mphScScwjf3fOpMWi8EkGVO4IaRQREg
MASTER,dpzIsN6x4vU5lqDt2_uH8odFHPzHocOkPk-2sT5tA8m_gC_kDhM6ElUEG3DWlnUNUDQTKg7zMFua2A
MASTER,rgS3Kh4KH0X9ioZzdF1WFlONqc8Y-5lqBLMslC0Oi-dkfz6WEjdW4zSwBTucaQUkUlCAKdAwspy09A
MASTER,zz8A3JPJkEgpzidTW5614gENe-xqyAXAer1s3XGsp-7Z94Zr8TmoH6JbiZ2AieZbiVjr-lrMWGOWnw
MASTER,nlFtKRLIUgDD030lj2k_p5rD_1K_QLpRHbXiJ-pU6TNBl_s0i353EFBQY8cZ7vw-1BDk4gVBVA9BZw
MASTER,8fJOytqYCMWLA_l0U7-2-IZEVBU416JTTpFUS1vhRdAfSoDJVE_yw0WuFk2oQJ4TTK-9ygkOcCqvzg
MASTER,LGj8PLicdN0Rq71RIoqmrWxezaxlxjlL_niu2hh6Oyy9ti-1-XhLgunObN74xZdRVym69yq8YmmFSA
MASTER,HpFHUXD88j0T31_AeBSvsqdbO8q_fSoAuqCA8ZQDtQtE8ZVQ6jUWVfa8ycpr5i3e9PqiVu7giX-nug
MASTER,aMW-lSU7qnrCkHusvgaf3Rz_dY12l2jQR2rLy1JwtCpaM6H4jJTdOea0cH4eefXzVVw77so7Jcf8dA
MASTER,LZ8-bvxPy6WDPL-_9wSMqh8zMyedhXKVyn80dOaPfCEvbkZZ8oKfARzGr7dWyvKUWfcPwn3gRSPHvw
MASTER,SoO5L_u1OPLK3pITeVjrG1zzhsXNY-Te5Us0erZrREiCSE6scXMSzpwXfVlaVH_zeqS9mUY5DrMPBQ
MASTER,ScyWbnvvVg5ZbQdj7Da21-5kyTF9bmQahpUhWQDc22bpPtykIcswHcr2x_DyWqZngjI3aJGlbPdPcQ
MASTER,u_T4i3lcDjsYGbyGB8yD6uGLV1Q_ONmApMfvuPReJqh-3udkwE2wcSj2gRVAbLkfBTkIG1oOQx8Q4g
MASTER,CEBftvI446ZkP8vSSlOaglUU8WOYU5Y3mCRqPMywmmNPwjB88N_hHwvz1GskppgrRnkT6afJwgQ62A
MASTER,mFnb3MbouBCiMfsTz7h0h7lGuyXKoN7dUk5skYKosoEjjLCWlHuBF6aXCRjTjNgNsgErwcYZfVmE2w
MASTER,88W5RB8LvzQZZh23sxckOV90RsveN7QG67qa8pzdMaDwlp2T_xVYiic5_ec6_j6GzhBCCB7qR0TN9A
MASTER,RK9lzzfyNcxjFcrDnOBKWtYxA0f8ZjSZMZ5vgWM-NlIT0a0kg7jZ1au5yuI69Iw-Ruk9d6pGneNAAQ
MASTER,0qdOUI7p0jrzpzP9TJkYPkq6qso1BTHVjczp2fVXwQ2RsZ0hX7HGfLDmn5sYCuDszbLl_2oxzxJbow
MASTER,a-FTXWXYbV2xE2sN-MRFGCNxGWzzfrr0zWt72-xFvpPtHDmpGcxwslk1rwXfPMNXXKqxCX0VqC8K_w
MASTER,kpPrUbnv1WdVmFHcppFHPmKvQhmmgxDneYsbRxzq3gKDzqbhlUrEYNGratcwEdwTRQCDAmWc67isUA
MASTER,7Xme4PCo8ZwvSaEICdPhoCBQz59OBqDJsEdaPm5GhLoUaVij9tUG42yrjYrGcBnxtJnzhKH6OniAUg
MASTER,UV8NJIKwgisZEV6Cr47KHSNBJrjG0reozTtAMAB0PUwX2PPE6f0TEnLmjnTvxyw18mLAkM2oTJFGtQ
MASTER,ucl9nXLxNNeAq-kTfiV8f2Cjr3tD0UHkeJ9WbVsMaBCKx2mLb3eozj2iGzdsNAZ4-59DNC8JCZokUA
MASTER,Juk3sGgKv5FQJX4FOKO8OpPXQRzT3BuMeZ3c4s5BBz7ZCZvfqOEVQZ9-KNH6meBnRF579eparEGE_Q
MASTER,_sClVbSQD326NHWDeyh_tEKFhY44aFdpC3JnK8lCePLLJ4O-Da04wkB7xtYKJVQ28sBHyB_9jGmubQ
MASTER,2FlkiPmcqG4-RvcNDe0-517zVxmtCsj3LARVtVY04mTAdujOF18SAtkh_7CkP_KVfoQTekp1ZaHl-A
MASTER,-jLFZdrYJwRjdl3quhh3sDRIgrWWPJlFX5XDjGsmzN-uefkujhPjLRWkj-p4fwpio3NvnbryowOhRA
MASTER,8FR7CSAM07O73S8oHQNa8MqrcRxYu6k9sGogJYQEkvp7M_6vRWnQPv_wXbJANRSGhebO1ep5LcrJRg
MASTER,2tcrRZ1q8r1ZgREBJYGeB809BU-LGO2P9NaQO42FNG7jDec6KlO-gwiPKBylTdo2CjbflGlp0uFxHQ
