tier,puuid
CHALLENGER,q5I9HH7FYXhbIgHT9sw-IfUISziNdze2XF-ZSPouwQdi5Qtid0AzSNsgYf4U6ftKuDKGlWN1yIFRbA
CHALLENGER,9rK53l1YnT51sJwU0YPmWHLqeueOt8WrXgJqb39V57M_Ua3TapORTvKGuFwB2XMuMfZb01BrkC4mXA
CHALLENGER,dB8rlAQuoEW8RUUviPIlw9EZ5d0BOm-0tdHZR5oAoGNYR9yt6S9wNe94ccXKWd_1FxKPqqInu9KAZA
CHALLENGER,bLhWwEAuQasq8KFP3z7VNuP9RyMJp_UHIxj5kUoIdF1w9IxGKku6NDdAWEWn6h8hmJkXNVB-Vh7qXA
CHALLENGER,jYnd6XKw_XJLJdLgM9hsrJvI2PD2ef1H2TMyfMf-9AQZ3xSJM_TyAURNQhyu1gpLo77kYsYyXGJ73A
CHALLENGER,UdZPGNIiVVjTyhfOoNdHJ_NRz3kKvoUVlGInHziXPuvBWte3Ls80f_k1VDBfNW7r_qFCHHMk9SbYOQ
CHALLENGER,zJt3x0U29qpKp5ZeZ_0SMyowgwfjTO5vU96bvH8olnUC2UhjnPqnidcmsJtLJYPrhrrX_Oo33NCiHg
CHALLENGER,wvql21msKTaHq2lQjc6CA8ZEHnOKuDzPJaIwYicrhuLc3O0fTjvhipzCBylgAOQzfjXKEqLk_MIllQ
CHALLENGER,5FIVrXeUb6P0c1vSPn_KG6kkU-rwepNKE_qxsSBxcHmuUT3EnovNL9u7Vuwx-eFvlx2rhTinmpz1Ew
CHALLENGER,UY3AkWHH0zvC1sRlzZA-E0UUky8UNIyT6pMmVNl57O4-Cvi_9DlDgHDyPPi6z_oB7YHgEMwPMdWFmA
CHALLENGER,V4_3zrA8Xy2SwgfMCLDpxbhwFI9LYI7NEHptrSTbnvflPovSNtup5XvCjXmw_gV5r0_poSjx9Pkapw
CHALLENGER,brrbiYYOiu_l26NpXtV7hMdr8nqUrJ10pqewuvdPLMtqh9rID0H3LQucBoFFDoV6JViylgkdlPGovg
CHALLENGER,-Amq5NqQA_3b7-e8HayZF8RurxWrGsP9p5Se_lR0JxlrLyfFJze4aGXYd8P4E2mvrPJxOE-hQhbJ8Q
CHALLENGER,eeVXFkGcFnFSYe-jS88HC4pwuQ2xxlJzyy5tKQJBbDdbNnn75TY_6z8qkQQUahIvgEptHkJkW2q6hw
CHALLENGER,AJAwtz7YKm9WyvcUOqa7NW-1ONiWw4sVr8doSXixQttVKGnA1KdDtGbTzb-rglWwBQBE4URozixSPA
CHALLENGER,e46j-6iS4bSC3UtW-1u_yNLFhsz4C5FwVVxE_3JBI4VDNC_8JlJWzoSExCnljbhPSnVbh22oI3p8zg
CHALLENGER,Y4apAQsuvsmnYY0G2rdAHVjXJu9C306UifR3JGfBqefnSbZexNV0hgZlxiv7VFeril6u8iItW7omsQ
CHALLENGER,oTZqN98nuaPDYfQ8aJuU6eL0hQ0XqagdJ95nJVHV1dyetxafRrKv31LbtEuCGoD0thaqIQb3EoGGXg
CHALLENGER,xONoZpNb-EMPl6zd9w3ig4CQIE-g-_heKjnLr1ZlGrTwULShqaKErkhoxJsnHu7aDLlLNf3eRAS98A
CHALLENGER,0U39ShIVol-uN3LDF0dnWp54U2HNSeHGofvNraewlzn6aHh9_pIkGNVNP5u2lnVm0QKb8zy7AhGNZA
CHALLENGER,XGzgDi5dEYUD2u5H5h2hbT115E21BB-Sm57yQqnBtB4-iEWx6XKWkf4y5PzcvjQ19vim9BbfZYT5cw
CHALLENGER,FFUdjHSstES7ynVCc2tfgybPUe6FW3wwn_IyQYfttwknK0y07JrQJ5hPEbfJ5Ig7jfXb4UDejI-OXA
CHALLENGER,m7PEPibP98cyWpeilKX9tadz9g5FlwFn1qvbQHL9CHnAJejp-SnepFSmkZ143UN4xv7KKiaYS71ulw
CHALLENGER,Ul555I7TaIE2BAJ_nWP4ylrqm3tRlkm2SahgHCyDyiBdO1VIbmuKgOtk2s64colQONiBjRd-OPihJg
CHALLENGER,aHI23Co8BPG79QqGB6yn6N4Dhr1l033FS9XR9GpQdM8Evs0IygCOMKt5gSqqiYGFzx21H4H_gzzwtA
CHALLENGER,OQ2CMrrBcUuBJNRrosAKM9Sn2JLvX5SNPHcaakKwS0jnG-3aDB6JNRvJttFwfMo1FDaNMPkw7fL1Ng
CHALLENGER,TJve0CH28wS_4BQ4b0I0qnuxXRXpCG4xSVuLBUoI_YQmQTBKAqdqXaEsI1rn6JBc8J5RW8tyiZ3Akg
CHALLENGER,rNwX54Qt_e-YCBAiNw6AMpHv1rnmo-e9gVUjsDT00EXwpWRMfaj2cLhkCXTKb-zBd0K5vBiBCB7KXQ
CHALLENGER,F2FAEIVqPPxyctRruAmVmvhTwCqREcI_6p37iPZSfXvH0m4iwREGqj8BmatGKxLVHnxGJEVqGhC4dg
CHALLENGER,pafxce7llnJDUsQJQ83p2QDy8hIYPzUVLkDkWUo8ow57aTRJJIRhet-Zl_MeUuO80jb1hCx7S_Aptg
CHALLENGER,CbeCi1w0UQv5T4n9LhJAul7LGbe-gcyRmQKkO04Qt4aO3msrQdiN4eSxbjxhbsJ5vYuRTaZ719b5-A
CHALLENGER,rG8Ntt8paExGpDKbHbTTLIOXqYWXa4rXeErmzPo6hf8qJzjyF4ZP2-p-iRM0_kUTycrNpBLIk00_Cg
CHALLENGER,IiDpyqjbGeXcJ9qddzyh4w6BuSQx1Gj-v1M6cNWL8pwhLp1j4Wd6Romfb5bwy9_YLf0otFVfEz1MZg
CHALLENGER,60FTalFs7_wgtk-U9_XjORRI5XC7dtV0sFiIMc4tA881HF7O7hviXqtw8nBlcunDQhouNl-xbOOHtw
CHALLENGER,yNUc-bZtR-1IAqjSqqUOksfBMEK-6GFdzuopIdoJT4HCcNNpfKvhSYQ-7xJS5VNN1AeBB5LoIWMrGw
CHALLENGER,n6zVEuDf6abwe6midRMB1me4NkI_IFpDH8b5Vsf-Q3yk9wmLdguOxViJhORk28eTh7hH7t1zq8VAwQ
CHALLENGER,-P4tgg5idLx3zoTjLC9QlKt_4igdQWTnVbDoK9UJUWgLIh4uvznAZB4DO1hxZ8eDzfYraohlIbN1wg
CHALLENGER,2FFQCPvZRv6Ux_7nSt245Sw77t_-MgKykOf2FtiMn3-FF22yY3WfkFKhdbP66Mc7moB1_bHZ5uhTlw
CHALLENGER,CrnV75p_y5JeIcNeDF5gx6BsWlggv4zRztvxFNrClwp67B33WSJAbq24rTbSzzgqXPiAVBem0N_tag
CHALLENGER,nSaJ7Vk3TfnxgUOEO4Fj2jI6sKQ5IYrb6FWeDKMcNbY88uMMxEBU7VsmHfqqOG0ccgW_pfLqgX6hGA
CHALLENGER,FN59UNA2APB8hT3g6I6z0_zdro49FLnQZROuO52H_zLunPjLJLdOd6JAYadPF8MH5DgZugQ8Sm7Ctw
CHALLENGER,tQBbRJKw91ZN5dPSzUdTvd7Wnw1u6BXvJhTbfnER9FHL09hitcA-Dv4psw3JqXr9gglZyFtdZAyTEQ
CHALLENGER,_VLlGH2luNBYHxF4HyWTFLlcnoBapwvfJYlSVUafn7rYjvOnm59DC9evq5n5Un3HZU6ll35kXyxyug
CHALLENGER,RsNR-2BAYcKZmkRJdtBSMphObGGeMOJwjjweNKtdkhVEojuL_a_e2W05o8HKkzDqU72YAIxiFf1Duw
CHALLENGER,lPYHMMRhHCiPjr3ld4wCxzRLO8Qcvm0kIo2uqRmovAwd7xXHPOWWlVorLOL0hUKbIrsuB46oT-eodQ
CHALLENGER,340Ehb2O6ik9QgN7hLVdAjLDDOw0AQ-QdEZmiE-1-55pbgCsRrYEGcExrqdDucmrkSW4aahZVjc_oQ
CHALLENGER,uh1rYo9bgyZIvGkGkzza5RqTp8UzD3yUm-wC_1hzvHaU-wDI0JMPsgY0XI5lqIUZh45N4a_KX-Raaw
CHALLENGER,hReE44R_N0p-4veL-LJLZZ7fq4m0t0sFRw0nLI5asm1vkYy8ddVqK3BpKVyamojPyNCf98QGTgsw9Q
CHALLENGER,zxAoMFW5Zf7v5zuNW2k__3xs-e8fn9U7EgBdZKKZz2NizCr2-TBFWQmaIuIPWgstYjH1BQuIBrqwtg
CHALLENGER,B0wSbYuwfx9HZrDmWHcLP0o5bBZjL5B_gUikOGx9sTxDkRGWqwgyxcs-Mas0VW5lSftt20Td8nyDSQ
CHALLENGER,i89N9SyhV7TQkgGXeUmmfx0Ie5C1dAXmGEXHSQ9RvqqaJr9WGD4AHNYwIgX2K-wYsTw8PpU15-SRqw
CHALLENGER,hc3j5_f7w6orHGoSDscCZV_Jg0co0mD1pNaVcPNblCpB4wS-l_RlpUhZ5rXZbPk2VqCN8hfleOH50g
CHALLENGER,h4945Evf_duE0F-LYX9ciQ1n2y0QYIus585SKowY8dhye1k1_SjlTtRUeC7P-0lpFc2annIk2SWyOg
CHALLENGER,1W0uGgPYY3M5jgI0eKuAdXdwNhcvrsk8WPPWNL3g-rjol1MJf2ETP-5Tus0JXr5jp0n-MsPJazcmHw
CHALLENGER,0S6d9iht3wINvSNJbHgtIjAMcpBPil9pZEmIQhX5u5XQXOgJPj9Z5LfQ9sz94TnAL_KNWVnxSBjVfw
CHALLENGER,SjoENWltnoErnv_C86Q5OWCwbBuTADi_yfNVtyLl2dMjjnzd_3i5gYtE1xLdqQ91C6fCRYIaqKHcjQ
CHALLENGER,ZGin5Nlr4bUiIiWsm3OCiNbmWNIW-CyQqwzyX7STe3Di0IdM16nWUpPVQYs93v4Drx8rXn64v7zdAQ
CHALLENGER,r7iEpQn_8hqz1O69VEFIEQjrz-F55RPh9sIAvhwVAEgucdmvH7Y9Xm9MkfJajrZniEsv1XrKNX1nug
CHALLENGER,brf5nuk2l91ib3qD2cIsjNfIYOqksC8BteEjptVuiRzlAnbvOlfeZChkpvb295dZEp9nuSVZ_g6Wvg
CHALLENGER,gO42f_UMijCCn3gCZKwYpasVkOjpSA2xx8pc-nficpcDzeBlXarK0IxUoPauHdzvfxDJ3YCv2_ghGQ
CHALLENGER,w8fjnQOsOB0o3Mf3lMpil3Eh_ld-AHbAicx4XVrv5fZT8d7ma3i-MSKPKrHnUB295--xpy-VLNtwAg
CHALLENGER,TKSeohrNwDaFkMFbw2MEi9KKl4kF09m9V-JndHHiSVmAyjAo4yUFj137X0O2xYwJHgjQdur-dS7GTQ
CHALLENGER,SFeRENGewEos9YXN14kZf4ru6cxJEn3RG3uS00RCR7k29wlIut_j6VldKDC1jX3FPOvac1NEt63-Cg
CHALLENGER,tOYk6P_HAcHtTiX9hNSFlaPd1mAD5kz66KwCSNk1qvURbrC3Tr3ej4aPT4Zw9tB_68K6Tw5VEo6i8w
CHALLENGER,pehjORhF_jvOs1ia-B_52caR4bjSmJAVljRtzLbyvKrc1x-vmJICvlCWwuCs1FOWIRP91CCkG1JZXQ
CHALLENGER,1icz-fextzxYqSAoHSiuX1wfv6VeULTSiPG7JaUB8jDlUJz9pk-IsxFHTYftt3GVU0UyUpbhym61UA
CHALLENGER,YRvnXSR7X-Xk5j8X5UJF6ROyDuNVRYpKXYbsKhRAxlzUJdDVMvbCdprbZXZgBcvOiWM6kjmHoUMg-Q
CHALLENGER,-w1dQ32eqbJ6q5oVSYgwrE13kQCfezZJrFOenTc72Zcrp8ElvqxuU4H_AlTAuRtCE8YEUKv4L5owKw
CHALLENGER,eIMcFsSANQkMNbkq9QdSLRdd5o7s7upxhZMINFD3dSphGhSVHT5te0oNCFS952uSti2jEoF6ztAu9w
CHALLENGER,S9QnK39KdCLSgS3Z_Kr9Z9yJAtWiXv1wUPBFpyvP003C1P25COR7spjDIreo0zDSFEiB2FIn0FV0_Q
CHALLENGER,c3FCFBmBJY8BfOS5uSkEG75fnb4kr5QJ25ycx4UBWeVWokPR9ZuOIoNxfO3EAzPaO_MeTTKlqJL5Tg
CHALLENGER,QdKfnkMmOQ8etfy7lznUs0_ePPSOEyMIcVD_yni1Q-_5ZtLYVllP3iZ7eUg2nP1sOou46br9l2hK6A
CHALLENGER,0_aHZR7cvUwGWErOAS97w8t-5YKEBPumOXpNxEwQofz7qnfgUpYS9Ba7T9iaEsza3mYZnxDQNAjquA
CHALLENGER,ekQErLNhwN029my36o_O3R5xqhu4n14dcHFUVfGJQy3huZpTOQyNa5OTSeSDRQh-RKP5Rbcs8lmzCQ
CHALLENGER,PP-W9GrSUHaeyYcxflheNMHW-esO0SKwUTK-XxLperSljrnf5PajEHCRV_lIDeG2i3HuWqWkQvk1XA
CHALLENGER,c9Gaym5T8WGk8gRiD1XKAvyRgF6j3_vmHOin6CoCBp-UzMtj0JV18sCay62H3EHnf0pRstdo-yB2bQ
CHALLENGER,ieuKiVwwcWP2FYl0E7KT_RbBmFa8fLHioo5FfpbUFSsTuzt5Sg7YetxmM-dlAej_84udGhJm4u3QJg
CHALLENGER,Z9cngRZyQt9yMJfk4AQMjn-5mL8-DiVrsZa1dJkIYg8j_G_fWM791XWvTBYKLCZknsFdlMsCrClHBw
CHALLENGER,PCdA0kgdTRCcQM7VHyp5GXyEFjxW4NeuTiSagWP6_tBqTHyZqQ-F8w0y0iWrZu2ze-2p3FwaW0DXNA
CHALLENGER,XwY4_V9KTpQW-rIAjmw9dvAdHLqTa8BthQNBwsDhAyW9y6tG16cuFy8ds_AjvRVYdoWesy2qk-VcSQ
CHALLENGER,rizqSRVcDKQDjjJpqqmyEYKPH43e0v3WH9mr-gTaMkR3jdonb5sYk3ZjuyTBSN-_7jGy5Oe9E6BX-w
CHALLENGER,mi2MKVOCTy7fOHWzP6EBuz28nHNKgBaDh8_W6sKzfUPdVhfgCXAQnnjorqgPMV8q0xdItJ_ZmijVqg
CHALLENGER,8PgBh1scfbhTdWXjwMu8qBYfeji2n-MxEIgKWQnoLV2Au0aytya1hFmv8voXIxukViFLuL_9iICLBw
CHALLENGER,lLWrDI5gDFL8h0cDL66zBm1MB0AG0jDo5Ly1R1E_17uB3P1_LHF067OIwyMe0LJzGUD4O2wezmA5eQ
CHALLENGER,3cYR2VFVC5QM9GoYu9djc6oFmDSzXMYymImQ8jdiwQT2WyPAjY77UZFV5SWBzuJ5QXvsN3qi8hznsA
CHALLENGER,gPcSrQ8ANG6Vli-GrI9PU5ew91k6nmNWRfm8p77Pr4_yBRMN6Z8aRWBJxIvvPtPTGqsN0FIMBwovow
CHALLENGER,ZjGUyDSlubbD3VrZtMwedmkSdr6MjC4lFAGUx2L-_jl6fDZDBhGoTy2K2dL4chbZ9r3PXKOX3hhqlA
CHALLENGER,dAjJHlv5bynvqN5FG7fnrkX8ZABRAC8Ru5hE2riLmmuDuSegwj1FgnUcyx4bSrFN6rlc5kcyoBVmfQ
CHALLENGER,XT52L7V9z26NPJxfbNH8MYPwTlDBEsM4hcS-g2GufcXpvSyqMRPEu81qM09kNXHp4zpjoTS9Gte0qg
CHALLENGER,ivmwagdLIiWOUdcgXulkU6reuIna3YXnCKL9auOmjzh-F1YQreVzIDBZMsfVUwN1FqslgITGEVAc5A
CHALLENGER,gFS7xD_Ah7ayVyIYUWtVXdV85d1RoSmhS4fPT-CrYSfvNnKJ45MpEEZ2fjnrl5NUkhwEVjrZ1e6c6Q
CHALLENGER,jLwbmpx_8RT2sRUia7WgtxvCZSglACRsSXakBPXqd-1e0pVy-KmvmyO_AR3B90cZLa5-uqa_FO1N6w
CHALLENGER,_cheZaiX1GGLaFWenv1J6n3ya2wgoRMloGcpWXhbRxEK7iOfPrrcnfYpNREodnK38krhObWCLeGDsA
CHALLENGER,tQ3DaFJvVoREPG8BHpvJB9cRSoGP6ErrgCr0YDJDvrIT9j9OXWH0FFD2xL5z0K9RpHugeYzyHYHq-w
CHALLENGER,WJRvtF_2gRcYw-f7sXJbiVyQwQcQUlp135553wN5a6xsSo660630N_Dhzdw6SMrWO9IlKJ0-KKrMpQ
CHALLENGER,1MYalL-ENeve3PKQXxd8CE1_QMrDMDdikEXkr7-3hr3eaLfhIuQ14OBFwawDTDhFeYoVzo8qWjemzQ
CHALLENGER,_AnGrPxE3yuOsV4B1CxQ08j9V3Jw0cFeC3Bd77WC9W3drLed3ngG16OLqvfEFVvLYBQbKu4f0Y-iOg
CHALLENGER,TURZ2XAvWXd36IYFTWNuCCpAN_HcOqtrpBoKlLh2tRylVSCQToMN1PMrcYL5h5ZsF7aYrwLYpUIm2w
CHALLENGER,7CiVISGCA0V1nI1P8nQmWndoFSGQqS7Q8fuOy2sCBMcSbmY9ZlKKW9SUyMRrhAmbKMLg6rWyHEtZ0A
CHALLENGER,Nsez2zEaiO2fUcX2RF0Rfu5QS46PszpBJmcr0UFBsJtWe6hxR2_Ik8gPLgD4Y58kCUvrwXgM-tvtsQ
CHALLENGER,xdajbFeap1P6XdBKn8qQZErd73qlI6BbRzOUftlCccJcVgbe1yynFQQA1WtFrzj2tNUBBWSzw3RFbA
CHALLENGER,Snk33Gppb7Cqur4TkKZILJYI9eh5OVfEotGuMIwcm2bosFeIeH3_-yydMo5n1UUidtTVG64L-HXB8w
CHALLENGER,Ma9ynMXnQu2lLyNDRVt-l1kZTFq-sgRJMU0N0BXgiwN2agjo-IP7M0CP6CjzcDOqodpQeUVav_J2gw
CHALLENGER,NnpOzbJOgSWVITqzkHOnm-wyzB4IZufuEhtAJ6H6xg-IEAhp2MVnyDiExdawQEz07jEkSpk-8jVtZA
CHALLENGER,kU8k7hmlwfAiYny1XXun-t8QZtxrBBGBp3LBh4YTcyvgqbZkHDRjpjQ7WRl017c3lj4LsefazUtAFQ
CHALLENGER,DA9HgL94DLnUv1ceXk1DDBCkwu1eE2UEeyha5mDclc-tnjZ4CaPvlokeGSsSXEfD7rDHMMaXk4xqPw
CHALLENGER,VLhG6ZZoRAYnlgiGj9VB2tcKUdDNWM4RhDAIjuuth0HNzjaJdaFmkmId5X9ClxtcQRdG85XwnUGSBA
CHALLENGER,IrI8Y-BEDtQXxAggyjfz1EbPC03h3MblpDjNbNS2fyBKJwSqzZ8YbcS8IoXYMLDa688AEytIDkgeHg
CHALLENGER,41fjBX4ptzEMHZgs1E3GeTOsB-sBaK3tPbQ1qzFsio7ZON0BcQRIiBV7JqzTobPbccsKO1mGb1us1A
CHALLENGER,2cZOBzy5tWcKBRZm3ftsU-frQvfu9YTgtqVo_aeILN3xYoJAB1_408CKnqExhvPRfE0Lecz3eWJz7w
CHALLENGER,hQgOuH6-7imGQfquN7MJIsS81B1w0lCBWpFslikHMox0iCzxrRG0zNdJj2mV2pHvynx_XybrF2yl0g
CHALLENGER,7yN_G5-cEZ7sl_EnRK5qf4S823YWf7cAzoeFg7daPQsmUhk3O6dUg5jg2H8iTR92Dg0-JUZenFlVUg
CHALLENGER,w4ODkNXJM8NmB3rH3FuWJgasIG3K72LAd9vpkSDxJeWopILCkgpj1EIURpqlLKQHDlLXeQHmoV62LA
CHALLENGER,lFswMuiP2kpDn6QjWrnoSHMP5Onh7I9hMDbdMVeskq8VXB29OfRLZ_9XI5V4FaJzYMGYvptLoJ1gbg
CHALLENGER,OXdgxhuE3e9dgWV6YIOxbAunPSawH4M68BXiPqxOPsxakvUpsBuersrATvxW3x3ezAOgoSud8r_zjA
CHALLENGER,c41XrJ5ulg9Dg-2ZGJnR-vgWPNDngR-Xe9vdldXhoihHzjK87pWwcyWMRrjAYgygrid-v9hFHdDZug
CHALLENGER,9gdtDWN62IFmX9-VailPY7xpbFMj12tQm1QMmHEb8kwECyojIKREA4E-ZNoL7WrdyMQnWJLuWf_HbQ
CHALLENGER,_cVQbxY_N2nvQTuHxOeo0auucgDfVCi_Oc_gpvSR4BTkuM5EmxU60syTxwpbUTa0wYns9O8_Jfm-Mg
CHALLENGER,Bx0Y7BlttYR4ZWnmdCy8_VZ6xoIQKytrqXbQqhG73m3NFA4riFjFFkRRTg-O4feB9FEdTgV-4OMrOg
CHALLENGER,35Wls0TAkGkl5LSpVRz4TDiDWn9OhJunGU_qrL3BEN_lx-wBJvkWBRklRje5x1LesETmDKwZMhkUSw
CHALLENGER,FuzsbroKuS_STjiQyG2EjNEDgBTFaKjEWo2fw18RgI1Xag_S8U3JVbzXAWyNlxji0R60M7Se7V_g7g
CHALLENGER,75v5tfzzk1IPo6LzgjNRvLkd8O16yeuZyYoqQ80hQtj420yw50EHoNGuLIDuiXl2y032NepQxadu_Q
CHALLENGER,9goo-VAMSi6RkmtarUyceu6ErZpYT_4NlU4Rne6NcoezTW2ReZzz8dAYp5cWaYWumdYA02ioCwo5pg
CHALLENGER,-6a7brNPEBH9JbRovpMDQYp3c7IlR76j9L3acdLBu6dxwbWjURnjzkhFFY6qMs-EqYJtClSWmEuNcA
CHALLENGER,zN-5USTRSMr8_WLt9N3OfOUKMhfsx8a36OBEz8xzEyL-C9cmzXeePiKhmrKajXU5UDn247F7qH23bA
CHALLENGER,BBojnnEzQSzm0qO09Bcp5KOR0QVnwZO8HnSIQQPQS4DUfeW2W1XwgUezn3U6ZdXb_aZguRV8lzFuyA
CHALLENGER,uPGdHUBMab2L3NrTjGhVWG8xQWlhZOhWhVHgCruYLxV9PiEtPYtmv95mY7LzgqaxyOxSM87BBMYL2Q
CHALLENGER,piggkxauZ_OwI1nh3R3-zYFS82ej3FBriZj1N5ch-AMURj0Z8nicOP0gUjQywpiW3k_fgcd30OJ1Og
CHALLENGER,IbukvXXUgRF1IEMsj-lNaUEUxMw5kzPQrYidjdqNXSHnEXCx6Ava9GDSvt8U5eEj52Bf_q5EVYoQFA
CHALLENGER,xQqI6BcWJv-LM_npD3wtfIvg_CDB-trPljwJ-G__GvbKhF8H_Cddl88RbtsJQMV-ZsufP_PQildyUQ
CHALLENGER,eOcRSSpMBLpwMoZCJN487JX-OK000DlE-Bz4WzxgK5_n6J3nN0ox4M7EfBBySLjWASy90I5CXGpuMA
CHALLENGER,BS7JgDw20w05iLoBU-T0WYGkuigfI7O1udr4tvw7dkPJlz0W5oW-WoonEbR3KpQIA3n5xke4dE3BIg
CHALLENGER,-O9rRNfvLYPcWk0zx_NbhjUyzF1XD2Bs_n1OTNj-noUVnqwDx-jlncpETEjK5W3BOjjf08fVWQAP4w
CHALLENGER,cyAKctsHemQUPRKNSl33Wf6Grm5ithIu983IsScw_YKXV6a1-eVMnt5Rv1QTzrhvTlN6Potm_Wol3A
CHALLENGER,1GIZkSGgc_p5vGfIuQpCpaPU-1oKAEe3X_vOhuu_vj1A4Lhhki1RGXSxRfO3KepsAYFVib_UER6ZPw
CHALLENGER,nk-6pmJjdl0Z4kRqoOn_KBsqVIhanJ_Ac_TPqL6DzTt_lnqkuppZ_g23g7x-T_l-ok77p-K5M3AQhg
